Landroid/healthconnect/datatypes/FloorsClimbedRecord$Builder;->setStartZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/FloorsClimbedRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/FloorsClimbedRecord;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/FloorsClimbedRecord;->getFloors()I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/FloorsClimbedRecord;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord$Builder;-><init>(Landroid/healthconnect/datatypes/Metadata;Ljava/time/Instant;Ljava/time/Instant;Ljava/util/List;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord$Builder;->build()Landroid/healthconnect/datatypes/HeartRateRecord;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord$Builder;->setEndZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/HeartRateRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord$Builder;->setStartZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/HeartRateRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord$HeartRateSample;-><init>(JLjava/time/Instant;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord$HeartRateSample;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord$HeartRateSample;->getBeatsPerMinute()J,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord$HeartRateSample;->getTime()Ljava/time/Instant;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord$HeartRateSample;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord;->BPM_MAX:Landroid/healthconnect/datatypes/AggregationType;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord;->BPM_MIN:Landroid/healthconnect/datatypes/AggregationType;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord;->getSamples()Ljava/util/List;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HeartRateRecord;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HydrationRecord$Builder;-><init>(Landroid/healthconnect/datatypes/Metadata;Ljava/time/Instant;Ljava/time/Instant;Landroid/healthconnect/datatypes/units/Volume;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HydrationRecord$Builder;->build()Landroid/healthconnect/datatypes/HydrationRecord;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HydrationRecord$Builder;->setEndZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/HydrationRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HydrationRecord$Builder;->setStartZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/HydrationRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HydrationRecord;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HydrationRecord;->getVolume()Landroid/healthconnect/datatypes/units/Volume;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/HydrationRecord;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/InstantRecord;->getTime()Ljava/time/Instant;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/InstantRecord;->getZoneOffset()Ljava/time/ZoneOffset;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/IntervalRecord;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/IntervalRecord;->getEndTime()Ljava/time/Instant;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/IntervalRecord;->getEndZoneOffset()Ljava/time/ZoneOffset;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/IntervalRecord;->getStartTime()Ljava/time/Instant;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/IntervalRecord;->getStartZoneOffset()Ljava/time/ZoneOffset;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/IntervalRecord;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/MealType;->MEAL_TYPE_BREAKFAST:I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/MealType;->MEAL_TYPE_DINNER:I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/MealType;->MEAL_TYPE_LUNCH:I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/MealType;->MEAL_TYPE_SNACK:I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/MealType;->MEAL_TYPE_UNKNOWN:I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata$Builder;-><init>()V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata$Builder;->build()Landroid/healthconnect/datatypes/Metadata;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata$Builder;->setClientRecordId(Ljava/lang/String;)Landroid/healthconnect/datatypes/Metadata$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata$Builder;->setClientRecordVersion(J)Landroid/healthconnect/datatypes/Metadata$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata$Builder;->setDataOrigin(Landroid/healthconnect/datatypes/DataOrigin;)Landroid/healthconnect/datatypes/Metadata$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata$Builder;->setDevice(Landroid/healthconnect/datatypes/Device;)Landroid/healthconnect/datatypes/Metadata$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata$Builder;->setId(Ljava/lang/String;)Landroid/healthconnect/datatypes/Metadata$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata$Builder;->setLastModifiedTime(Ljava/time/Instant;)Landroid/healthconnect/datatypes/Metadata$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata;->getClientRecordId()Ljava/lang/String;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata;->getClientRecordVersion()J,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata;->getDataOrigin()Landroid/healthconnect/datatypes/DataOrigin;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata;->getDevice()Landroid/healthconnect/datatypes/Device;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata;->getId()Ljava/lang/String;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata;->getLastModifiedTime()Ljava/time/Instant;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Metadata;->setId(Ljava/lang/String;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;-><init>(Landroid/healthconnect/datatypes/Metadata;Ljava/time/Instant;Ljava/time/Instant;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->build()Landroid/healthconnect/datatypes/NutritionRecord;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setBiotin(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setCaffeine(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setCalcium(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setChloride(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setCholesterol(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setChromium(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setCopper(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setDietaryFiber(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setEndZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setEnergy(Landroid/healthconnect/datatypes/units/Energy;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setEnergyFromFat(Landroid/healthconnect/datatypes/units/Energy;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setFolate(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setFolicAcid(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setIodine(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setIron(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setMagnesium(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setManganese(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setMealName(Ljava/lang/String;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setMealType(I)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setMolybdenum(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setMonounsaturatedFat(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setNiacin(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setPantothenicAcid(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setPhosphorus(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setPolyunsaturatedFat(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setPotassium(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setProtein(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setRiboflavin(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setSaturatedFat(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setSelenium(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setSodium(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setStartZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setSugar(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setThiamin(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setTotalCarbohydrate(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setTotalFat(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setTransFat(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setUnsaturatedFat(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setVitaminA(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setVitaminB12(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setVitaminB6(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setVitaminC(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setVitaminD(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setVitaminE(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setVitaminK(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord$Builder;->setZinc(Landroid/healthconnect/datatypes/units/Mass;)Landroid/healthconnect/datatypes/NutritionRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getBiotin()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getCaffeine()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getCalcium()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getChloride()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getCholesterol()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getChromium()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getCopper()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getDietaryFiber()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getEnergy()Landroid/healthconnect/datatypes/units/Energy;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getEnergyFromFat()Landroid/healthconnect/datatypes/units/Energy;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getFolate()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getFolicAcid()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getIodine()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getIron()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getMagnesium()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getManganese()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getMealName()Ljava/lang/String;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getMealType()I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getMolybdenum()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getMonounsaturatedFat()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getNiacin()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getPantothenicAcid()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getPhosphorus()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getPolyunsaturatedFat()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getPotassium()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getProtein()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getRiboflavin()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getSaturatedFat()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getSelenium()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getSodium()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getSugar()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getThiamin()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getTotalCarbohydrate()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getTotalFat()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getTransFat()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getUnsaturatedFat()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getVitaminA()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getVitaminB12()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getVitaminB6()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getVitaminC()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getVitaminD()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getVitaminE()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getVitaminK()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->getZinc()Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/NutritionRecord;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord$Builder;-><init>(Landroid/healthconnect/datatypes/Metadata;Ljava/time/Instant;Ljava/time/Instant;Ljava/util/List;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord$Builder;->build()Landroid/healthconnect/datatypes/PowerRecord;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord$Builder;->setEndZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/PowerRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord$Builder;->setStartZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/PowerRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord$PowerRecordSample;-><init>(Landroid/healthconnect/datatypes/units/Power;Ljava/time/Instant;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord$PowerRecordSample;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord$PowerRecordSample;->getPower()Landroid/healthconnect/datatypes/units/Power;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord$PowerRecordSample;->getTime()Ljava/time/Instant;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord$PowerRecordSample;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord;->getSamples()Ljava/util/List;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/PowerRecord;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Record;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Record;->getMetadata()Landroid/healthconnect/datatypes/Metadata;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Record;->getRecordType()I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/Record;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_ACTIVE_CALORIES_BURNED:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_BASAL_METABOLIC_RATE:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_CYCLING_PEDALING_CADENCE:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_DISTANCE:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_ELEVATION_GAINED:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_EXERCISE_EVENT:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_EXERCISE_LAP:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_FLOORS_CLIMBED:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_HEART_RATE:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_HYDRATION:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_NUTRITION:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_POWER:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_SLEEP_SESSION:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_SLEEP_STAGE:I,sdk,system-api,test-api
